Sr No ,Category ,Sub Category,Product Name,Product Code,Product url,SKU,MRP,Sale Price,GST,Transfer Rate,Shipping,Margin,Discount,Keyword,Meta Description,Short Description,Canonical tag,Seller Name,Seller Code,Bachat Gat,ULB/City,Contact Person,Mobile No.,Email,Product Status
278,Home Decor,Mud Items,Claymade Decorate Chul,SB04,https://udyoginimart.com/product-home/claymade-decorate-chul,Pieces,350,300,0,200,0,33.33,14.29,Claymade Decorate Chul,Claymade Decorate Chul,"Introducing the Claymade Chul, a stunning showpiece that embodies the elegance and artistry of traditional craftsmanship.",,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
279,Pooja Samgri,Diyas and Lamps,Claymade Tulsi Vrindavan,SB034,https://udyoginimart.com/product-home/claymade-tulsi-rindavan,Pieces,250,170,0,120,0,29.41,32,Claymade Tulsi Diya,Claymade Tulsi Diya,"Immerse your space in sacred tranquility with our exquisite Set of 4 Clay Tulasi Vrindavan. Crafted with devotion and precision, these elegant pieces embody the essence of traditional spirituality, bringing a touch of divine grace to your home.",,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
280,Pooja Samgri,Pooja Aarti,Tulsi vastra,SM03,https://udyoginimart.com/product-home/tulasi-vastr,Pieces,250,160,0,120,0,25,36,Puja Rumal,Puja Rumal,"The tulsi vastra is an exquisite cloth specifically designed to cover plates in Maharashtrian tradition. Its purpose extends beyond mere functionality—it serves as a symbol of reverence, aesthetics, and cultural significance.",,Saheli MBG,,Saheli MBG,Satara,Shubhangi Mane,9637223583,,y
281,Home Decor,Candles,Octagon Candle Holder with Wax Set of 3,CT033,https://udyoginimart.com/product-home/octagon-candle-holder-with-wax,Qty,300,200,0,130,0,35,33.33,Octagon Candle Holder with Wax,Octagon Candle Holder with Wax,"Available colours - yellow, orange, blue, green, pink",,Shree Swami Samarth MBG,,Shri Swami Samartha MBG,Kolhapur,vrushali magar,9850898345,,y
282,Gifting and Accessories,Cannon Fort Art,Handmade Wood and Brass Cannon,F01,https://udyoginimart.com/product-home/handmade-wood-and-brass-cnnon,Pieces,4000,3000,0,2000,0,33.33,25,Handmade Wood and Brass Connon,Handmade Wood and Brass Connon,"This exquisite wooden showpiece combines artistry, history, and craftsmanship.",,Juyee MBG,,Juyee MBG,Chalisgaon,Rekha Joshi,9850542174,,y
283,Gifting and Accessories,Cannon Fort Art,Artillery Cannon,F02,https://udyoginimart.com/product-home/Artillery-Cannon,Pieces,4000,3000,0,2000,0,33.33,25,Artillery Cannon,Artillery Cannon,"Elevate your home or office decor with this exquisite wooden cannon showpiece, meticulously crafted to capture the essence of historical artillery.",,Juyee MBG,,Juyee MBG,Chalisgaon,Rekha Joshi,9850542174,,y
284,Gifting and Accessories,Cannon Fort Art,Decorative Cannon,F03,https://udyoginimart.com/product-home/Decorative-Cannon,Pieces,4000,3000,0,2000,0,33.33,25,Decorative Cannon,Decorative Cannon,"This captivating wooden showpiece resembles an old-fashioned cannon, evoking historical military aesthetics.",,Juyee MBG,,Juyee MBG,Chalisgaon,Rekha Joshi,9850542174,,y
285,Home Decor,Candles,Flower Candle,TS018,https://udyoginimart.com/product-home/flower-candle,Pieces,80,50,0,30,0,40,37.5,Flower Candle,Flower Candle,"Illuminate your space with the exquisite beauty of our rose-shaped candle. Crafted with meticulous attention to detail, this candle captures the essence of a blooming rose.",,Kafila Mahila Bachat Gat,,Kafila MBG,Mira-Bhayandar,Nazmunisa Mohammad Tarif Shaikh,9137313462,,y
286,Food and Drinks,Instant Food,Mauli Nimbu Lonche,MD01,https://udyoginimart.com/product-home/mauli-nimbu-lonche,200gm,80,60,0,35,0,41.67,25,Mauli Nimbu Lonche,Mauli Nimbu Lonche,Mauli Nimbu Lonche,,Bhawani Mahila Bachat Gat,,Bhawani MBG,Kolhapur,Madhuri Deshmane,9923828350,,y
287,Home Decor,Candles,Katori diya Set of 4,CT045,https://udyoginimart.com/product-home/katori-diya,Pieces,200,130,0,90,0,30.77,35,Katori diya Se,Katori diya Se,"Available colours - yellow, orange, blue, green, pink",,Shree Swami Samarth MBG,,Shri Swami Samartha MBG,Kolhapur,vrushali magar,9850898345,,y
288,Home Decor,Candles,Red Flower Candles Set of 6,MB0011,https://udyoginimart.com/product-home/red-flower-candles,Pieces,120,90,0,60,0,33.33,25,Red Flower Candles,Red Flower Candles,Transform your home into a haven of elegance with our Set of 6 Red Lotus Shape Paraffin Wax Candles. Each candle in this exquisite collection is designed to enhance your space with the timeless beauty and serene grace of the lotus flower.,,Aadhar MBG,,Aadhar MBG,Mira-Bhayandar,Seema Salavi,9769016296,,y
289,Fashion,Jewellery,Black Color Necklace,N55,https://udyoginimart.com/product-home/black-color-necklace,Pieces,500,450,0,150,0,66.67,10,Black Color Necklace,Black Color Necklace,Black Color Necklace,,Samarth Art by Nav Lotus MBG,,Nav Lotus MBG,Mira-Bhayandar,Harshada Gadekar,8767976131,,n
290,Food and Drinks,Instant Food,Unique Instant Ragi Healthy Dosa Pre mix,U01,https://udyoginimart.com/product-home/unique-instant-ragi-healthy-dosa-pre-mix,200gm,300,223,0,130,0,41.7,0,Instant Ragi Healthy Dosa,Instant Ragi Healthy Dosa,"Discover the Delight of Unique Instant Ragi Dosa Pre-Mix Embark on a culinary journey with our Unique Instant Ragi Dosa Pre-Mix, a testament to both health and taste.",,Unique Instant,,Wings of women,Mira-Bhayandar,Sunita Limbapure,9967005502,,y
291,Bags and Luggage,HandCrafted Bags,Multi Color Potli Set of 5 pieces,MB017,https://udyoginimart.com/product-home/multi-color-potl-set-of-5-pieces,Pieces,450,410,0,300,0,26.83,8.89,Multiple Red Color Potly,Multiple Red Color Potly,Multi-Color Potli Set of 5. Unveil the splendor of traditional craftsmanship with this exquisite multi-color potli set. This collection of five handcrafted bags is a testament to artisanal skill and cultural heritage.,,Shakti MBG,,Shakti MBG,Mira Bhayender,Nayana Chavan,9284992580,,y
292,Bags and Luggage,HandCrafted Bags,Handmade Dual Color Potli,MB018,https://udyoginimart.com/product-home/handmade-dua-color-potli,Pieces,250,175,0,120,0,31.43,30,Handmade Double Color Potly,Handmade Double Color Potly,Handmade Potli. Discover the elegance of traditional craftsmanship with this exquisite handmade potli set from Shakti Mahila Bachat Gat. Each potli is a testament to artisanal skill and attention to detail.,,Shakti MBG,,Shakti MBG,Mira Bhayender,Nayana Chavan,9284992580,,y
293,Daily Household,Blanket,Pillow Cover Set of 2,PCS01,https://udyoginimart.com/product-home/pillow-cover-set,Pieces,200,120,0,70,0,41.67,40,Pillow Cover,Pillow Cover,Pillow Cover,,Shakti MBG,,Shakti MBG,Mira Bhayender,Nayana Chavan,9284992580,,y
294,Daily Household,Blanket,Silver Color Pillow Cover Set of 2,PCS02,https://udyoginimart.com/product-home/silver-color-pillow-cover-set,Pieces,200,120,0,70,0,41.67,40,Silver Color Pillow Cover,Silver Color Pillow Cover,Silver Color Pillow Cover,,Shakti MBG,,Shakti MBG,Mira Bhayender,Nayana Chavan,9284992580,,y
295,Home Decor,Candles,Lotus Candles,CT027,https://udyoginimart.com/product-home/lotus-candle,Qty,500,400,0,285,0,28.75,20,Lotus Candles,Lotus Candles,"Illuminate your space with the serene beauty of our Floral Bloom Tea Light Candle Holders. Inspired by the delicate form of springtime flowers, this set includes three holders in harmonious shades of sage green, dusty rose, and tranquil teal.",,Shree Swami Samarth MBG,,Shri Swami Samartha MBG,Kolhapur,vrushali magar,9850898345,,y
296,Food and Drinks,Instant Food,Mauli Mirchi Lonche,MD02,https://udyoginimart.com/product-home/Mauli-Mirchi-Lonche,200gm,80,60,0,35,0,41.67,25,Mauli Mirchi Lonche,Mauli Mirchi Lonche,Mauli Mirchi Lonche,,Bhawani Mahila Bachat Gat,,Bhawani MBG,Kolhapur,Madhuri Deshmane,9923828350,,y
297,Food and Drinks,Instant Food,Mauli Mainmula Lonche,MD03,https://udyoginimart.com/product-home/Mauli-Mainmula-Lonche,200gm,100,80,0,50,0,37.5,20,Mauli Mainmula Lonche,Mauli Mainmula Lonche,Mauli Mainmula Lonche,,Bhawani Mahila Bachat Gat,,Bhawani MBG,Kolhapur,Madhuri Deshmane,9923828350,,y
298,Food and Drinks,Instant Food,Mauli Mix Lonche,MD04,https://udyoginimart.com/product-home/Mauli-Mix-Lonche,200gm,80,60,0,35,0,41.67,25,Mauli Mix Lonche,Mauli Mix Lonche,Mauli Mix Lonche,,Bhawani Mahila Bachat Gat,,Bhawani MBG,Kolhapur,Madhuri Deshmane,9923828350,,y
299,Food and Drinks,Instant Food,Mauli Amba Lonche,MD05,https://udyoginimart.com/product-home/Mauli-Amba-Lonche,200gm,80,60,0,35,0,41.67,25,Mauli Amba Lonche,Mauli Amba Lonche,Mauli Amba Lonche,,Bhawani Mahila Bachat Gat,,Bhawani MBG,Kolhapur,Madhuri Deshmane,9923828350,,y
300,Fashion,Chappal,Kolhapuri Orange Chappal for Ladies,A008,https://udyoginimart.com/product-home/kolhapuri-orange-color-chappal,Qty,500,400,0,250,0,37.5,20,Kolhapuri Orange Color Chappal,Kolhapuri Orange Color Chappal,8 inch Kolhapuri Orange Color Chappal,,Durgadevi MBG,,DurgaDevi MBG,Kolhapur,Anandi Lokare,8459359094,,y
301,Fashion,Chappal,Boys Bachkani Chappal,A013,https://udyoginimart.com/product-home/Boys-Bachkani-Chappal,Qty,250,150,0,70,0,53.33,40,Boys Bachkani Chappal,Boys Bachkani Chappal,Boys Bachkani Chappal,,Durgadevi MBG,,DurgaDevi MBG,Kolhapur,Anandi Lokare,8459359094,,y
302,Fashion,Chappal,Kolhapuri Brown Color Chappal for Men,A003,https://udyoginimart.com/product-home/kolhapuri-brown-color-chappal-for-men,Qty,1200,1050,0,650,0,38.1,12.5,Kolhapuri Brown Color Chappal for Men,Kolhapuri Brown Color Chappal for Men,Kolhapuri Brown Color Chappal for Men,,Durgadevi MBG,,DurgaDevi MBG,Kolhapur,Anandi Lokare,8459359094,,y
303,Fashion,Chappal,Kolhapuri Black Chappal for Ladies,A004,https://udyoginimart.com/product-home/kolhapuri-black-chappal-for-ladie,Qty,1100,900,0,650,0,27.78,18.18,Kolhapuri Black Chappal for Ladies,Kolhapuri Black Chappal for Ladies,Kolhapuri Black Chappal for Ladies,,Durgadevi MBG,,DurgaDevi MBG,Kolhapur,Anandi Lokare,8459359094,,y
304,Fashion,Chappal,Kolhapuri Bhingari Chappal for Ladies,A005,https://udyoginimart.com/product-home/kolhapuri-bhingari-chappal,Qty,500,300,0,200,0,33.33,40,Kolhapuri Bhingari Chappal,Kolhapuri Bhingari Chappal,Kolhapuri Bhingari Chappal,,Durgadevi MBG,,DurgaDevi MBG,Kolhapur,Anandi Lokare,8459359094,,y
305,Fashion,Chappal,Kolhapuri Mens Chappal,A006,https://udyoginimart.com/product-home/kolhapuri-men-chappal,Qty,500,380,0,260,0,31.58,24,Kolhapuri Mens Chappal,Kolhapuri Mens Chappal,Kolhapuri Mens Chappal,,Bhawani Mahila Bachat Gat,,Bhawani MBG,Kolhapur,Madhuri Deshmane,9923828350,,y
306,Home Decor,Handmade Items,Dattaguru Lighting Tree,SP09,https://udyoginimart.com/product-home/dattaguru-lighting-tree,Qty,4000,2700,0,1400,0,48.15,32.5,Lighting Tree,Lighting Tree,Lighting Tree,,Pari Mahila Bachat Gat,,Pari MBG,satara,Asha Pawar,9604244244,,y
307,Home Decor,Handmade Items,Red Stone Tree,SP10,https://udyoginimart.com/product-home/red-stone-tree,Qty,4000,2500,0,1300,0,48,37.5,Red Stone Tree,Red Stone Tree,Red Stone Tree,,Pari Mahila Bachat Gat,,Pari MBG,satara,Asha Pawar,9604244244,,y
308,Home Decor,Handmade Items,Black Stone Tree,SP11,https://udyoginimart.com/product-home/black-stone-tree,Qty,3000,2500,0,1200,0,52,16.67,Black Stone Tree,Black Stone Tree,Black Stone Tree,,Pari Mahila Bachat Gat,,Pari MBG,satara,Asha Pawar,9604244244,,y
309,Home Decor,Wall Frames,Handmade Miniature Fridge Magnets,KAACS38,https://udyoginimart.com/product-home/handmade-miniature-fridge-magnet,Qty,800,600,0,437,0,27.17,25,Handmade Miniature Fridge Magnets,Handmade Miniature Fridge Magnets,"Size - 5 inches x 4inches, Finish - Matte Finish, COLOR- Brown, Pattern- Brick Pattern with Dual shelf 3D Miniature Magnets.",,Savera MBG,,Savera MBG,Mira-Bhayandar,Shweta Tiwari,9769410015,,y
310,Home Decor,Handmade Items,Handpainted Dot Mandala Ceramic Mug,KAACS02,https://udyoginimart.com/product-home/Handpainted-Dot-Mandala-Ceramic-Mug,Pieces,750,650,0,475,0,26.92,13.33,Handpainted Dot Mandala Ceramic Mug,Handpainted Dot Mandala Ceramic Mug,"100% Washable and microwave safe, Size - 250ml, Colour - Pink and Grey.",,Savera MBG,,Savera MBG,Mira-Bhayandar,Shweta Tiwari,9769410015,,y
311,Home Decor,Wall Frames,Handmade MDF Fridge Magnets,KAACS37,https://udyoginimart.com/product-home/Handmade-MDF-Fridge-Magnets-,Pieces,300,200,0,140,0,30,33.33,Handmade MDF Fridge Magnets,Handmade MDF Fridge Magnets,"Size - 4 inches x 4inches, Finish - Matte Finish, Pattern- Raksha Bandhan Special, COLOR- White and Blue.",,Savera MBG,,Savera MBG,Mira-Bhayandar,Shweta Tiwari,9769410015,,y
312,Gifting and Accessories,Corporate Gifting,Handmade Foldable Mini Money Envelopes,KAACS35,https://udyoginimart.com/product-home/Handmade-Foldable-Mini-Money-Envelopes,Pieces,200,150,0,90,0,40,25,Handmade Foldable Mini Money Envelopes,Handmade Foldable Mini Money Envelopes,"Size (3 fold), Finish - Metallic, Pattern- Shri Krishna with Flute, Size - 3.5 inches x 3.5 inches.",,Savera MBG,,Savera MBG,Mira-Bhayandar,Shweta Tiwari,9769410015,,y
313,Home Decor,Wall Frames,Handmade Miniature Car Hanging with Personalised Photo,KAACS16,https://udyoginimart.com/product-home/handmade-miniature-car-hanging-with-personalised-photo,Pieces,1000,850,0,594,0,30.12,15,Handmade Miniature Car Hanging with Personalised Photo,Handmade Miniature Car Hanging with Personalised Photo,"Design- Heart Shaped, Colour - Red.",,Savera MBG,,Savera MBG,Mira-Bhayandar,Shweta Tiwari,9769410015,,y
314,Gifting and Accessories,Corporate Gifting,Handcrafted Resin Jewellery Organiser,KAACS15,https://udyoginimart.com/product-home/Handcrafted-Resin-Jewellery-Organiser,Pieces,1000,850,0,594,0,30.12,15,Handcrafted Resin Jewellery Organiser,Handcrafted Resin Jewellery Organiser,"Design- Mermaid Lady jewellery Organiser Cum Display Stand, Finish Type- Ultra Glossy, Color - Multicolor.",,Savera MBG,,Savera MBG,Mira-Bhayandar,Shweta Tiwari,9769410015,,y
315,Gifting and Accessories,Corporate Gifting,Handmade Foldable Money Envelopes,KAACS30,https://udyoginimart.com/product-home/Handmade-Foldable-Money-Envelopes,Pieces,200,150,0,91,0,39.33,25,Handmade Foldable Money Envelopes,Handmade Foldable Money Envelopes,"Size - Pocket Size (3 fold), Finish - Metallic, Size - 3.5 inches x 3.5 inches (when folded).",,Savera MBG,,Savera MBG,Mira-Bhayandar,Shweta Tiwari,9769410015,,y
316,Gifting and Accessories,Corporate Gifting,Handmade Foldable Shrinathji Envelopes,KAACS28,https://udyoginimart.com/product-home/handmade-foldable-shrinathji-envelope,Pieces,200,150,0,91,0,39.33,25,Handmade Foldable Shrinathji Envelopes,Handmade Foldable Shrinathji Envelopes,"Size - Pocket Size (3 fold), Finish - Metallic.",,Savera MBG,,Savera MBG,Mira-Bhayandar,Shweta Tiwari,9769410015,,y
317,Gifting and Accessories,Corporate Gifting,Handmade Foldable Krishna Envelopes,KAACS34,https://udyoginimart.com/product-home/handmade-foldable-krishna-envelopes,Pieces,200,150,0,90,0,40,25,Handmade Foldable Krishna Envelopes,Handmade Foldable Krishna Envelopes,"Size - Pocket Size (3 fold), Finish - Metallic, Pattern- Radhakrishna with flute, Size - 3.5 inches x 3.5 inches (when folded).",,Savera MBG,,Savera MBG,Mira-Bhayandar,Shweta Tiwari,9769410015,,y
318,Bags and Luggage,HandCrafted Bags,Creative Hand Bag,NX01,https://udyoginimart.com/product-home/creative-hand-bag,Pieces,900,800,0,600,0,25,11.11,Creative Hand Bag,Creative Hand Bag,Creative Hand Bag,,Vediclush NX,,Saksham MBG,Mira-Bhayandar,Shifa Shaikh,9920496636,,y
319,Bags and Luggage,HandCrafted Bags,Women Tote Bag,NX02,https://udyoginimart.com/product-home/women-tote-bag,Pieces,900,800,0,550,0,31.25,11.11,Women Tote Bag,Women Tote Bag,Women Tote Bag,,Vediclush NX,,Saksham MBG,Mira-Bhayandar,Shifa Shaikh,9920496636,,y
320,Pooja Samgri,Pooja Dhoop Agarbatti,Snehadhan Natural Dhoop,SD01,https://udyoginimart.com/product-home/snehadhan-natural-dhoop,1Kg,200,150,0,100,0,33.33,25,Snehadhan Natural Dhoop,Snehadhan Natural Dhoop,"Discover the essence of ancient tradition and pure fragrance with our Natural Dhoop, meticulously crafted to elevate your spiritual practices and create an ambiance of tranquility.",,Snehadhan Natural,,Shiv Shree MBG,Dhule,Alka Bhat,8668901698,,y
